mjd,counts,event
59061.359755464095,2.4326155558296922,0.0
59061.36669988592,-0.6321980372309421,0.0
59061.37364430752,4.660069595548397,0.0
59061.394477571725,6.116924943440532,0.0
59061.401421992974,1.7576010039922234,0.0
59061.4083664141,4.511012603269158,0.0
59061.4222552559,4.359077445156755,0.0
59061.42919967668,1.1753095678368528,0.0
59061.436144097344,3.712445724717498,0.0
59061.44308851789,1.6153351102475961,0.0
59061.45003293832,2.7520649580673107,0.0
59061.45697735864,4.575921821045215,0.0
59061.46392177896,4.958098594772634,0.0
59061.47086619904,1.3042033249874918,0.0
59061.47781061912,3.833980076711726,0.0
59061.484755038975,2.6384365331783948,0.0
59061.49169945882,2.1846416373954174,0.0
59061.498643878556,0.0,0.0
59061.50558829817,2.6401518371863775,0.0
59061.51253271779,-1.7011265548101,0.0
59061.519477137175,1.9390543951157468,0.0
59061.526421556555,-0.16405874998197523,0.0
59061.53336597571,4.971350962923628,0.0
59061.54031039486,1.2096469854488665,0.0
59061.54725481389,-3.5872960342276947,0.0
59061.55419923293,-0.08517408461786835,0.0
59061.561143651736,1.389588278188779,0.0
59061.56808807053,1.0009173446646418,0.0
59061.57503248922,2.418210771407422,0.0
59061.58197690779,2.326353557102146,0.0
59061.58892132624,3.657219655003781,0.0
59061.59586574458,4.372383126788382,0.0
59061.60281016292,2.481717602626894,0.0
59061.609754581135,2.907176684361806,0.0
59061.61669899924,1.0320790225337553,0.0
59061.62364341723,-1.571599624655689,0.0
59061.630587835214,2.902735082120776,0.0
59061.63753225309,-0.08686086745551691,0.0
59061.644476670845,-0.946374970865031,0.0
59061.651421088594,6.480455746367397,0.0
59061.65836550612,4.836453976255679,0.0
59061.66530992364,1.5381277941541462,0.0
59061.67225434104,4.829252117186837,0.0
59061.67919875845,3.3995370002615948,0.0
59061.68614317574,4.0156281028210215,0.0
59061.69308759291,-0.4875731465509341,0.0
59061.70003200997,-0.2889807718433144,0.0
59061.70697642703,1.0316319003850976,0.0
59061.71392084396,-1.299510675780457,0.0
59061.72086526079,5.054835479074282,0.0
59061.7278096775,-0.7602698524777891,0.0
59061.7347540942,3.820728306294882,0.0
59061.74169851079,5.9344108530158515,0.0
59061.748642927385,6.92896100452238,0.0
59061.755587343854,1.8954238203504543,0.0
59061.762531760214,2.7079121040950427,0.0
59061.76947617646,4.126301688004029,0.0
59061.776420592694,3.68136417482508,0.0
59061.78336500882,4.521670917554495,0.0
59061.79030942494,-1.3362723271745742,0.0
59061.79725384095,2.9451359681111247,0.0
59061.80419825685,1.1307566779664604,0.0
59061.811142672625,-1.047936374230125,0.0
59061.818087088395,5.644717939160373,0.0
59061.82503150417,4.472167544864949,0.0
59061.83197591971,1.7861922234123508,0.0
59061.838920335256,4.7609352601336195,0.0
59061.8458647508,3.685294725150564,0.0
59061.85280916622,6.054932582461446,0.0
59061.859753581535,4.702079327037085,0.0
59061.86669799673,1.1804467637540061,0.0
59061.87364241192,2.885782555454955,0.0
59061.880586827116,1.7533492659649201,0.0
59061.88753124208,4.321708317650176,0.0
59061.89447565704,4.3311577679825195,0.0
59061.901420072,3.164988567640469,0.0
59061.908364486844,2.0487847958178764,0.0
59061.91530890157,0.34385756204233403,0.0
59061.9222533163,1.5781872495239,0.0
59061.92919773091,3.87411230957851,0.0
59061.93614214552,2.8216309552667336,0.0
59061.943086560015,1.5789069692845321,0.0
59061.950030974396,3.80980819761233,0.0
59061.95697538877,1.4380496482626768,0.0
59061.96391980315,2.164546613671601,0.0
59061.9708642173,0.7196069119587954,0.0
59061.97780863156,1.5174867893477177,0.0
59061.98475304559,3.2996051829690867,0.0
59061.99169745962,2.717728883435078,0.0
59061.998641873644,0.8099472072298115,0.0
59062.00558628756,2.701560357752733,0.0
59062.01253070136,4.7160412610868665,0.0
59062.01947511515,5.903125736469062,0.0
59062.02641952883,4.667693056235981,0.0
59062.033363942515,4.380449267234672,0.0
59062.040308356074,2.1376908047219096,0.0
59062.04725276964,2.9331759140876006,0.0
59062.05419718308,-0.4598734664614974,0.0
59062.06114159653,0.5651903507071149,0.0
59062.068086009866,2.783711739334607,0.0
59062.07503042319,0.6015544949355129,0.0
59062.08197483641,3.6853287298487674,0.0
59062.08891924951,4.345163306819349,0.0
59062.0958636626,-0.1165034762893574,0.0
59062.1028080757,-0.008531262724206512,0.0
59062.109752488686,1.3736577724412138,0.0
59062.11669690155,2.1798665084126787,0.0
59062.123641314414,4.724597617645571,0.0
59062.13058572728,2.4314239904393213,0.0
59062.137530140026,1.6614574395969157,0.0
59062.14447455266,2.238423526814631,0.0
59062.151418965295,-1.5553941301430831,0.0
59062.15836337781,4.546084681809426,0.0
59062.165307790325,2.688110005337327,0.0
59062.17225220284,3.9726459168274784,0.0
59062.17919661524,-0.37058485888351805,0.0
59062.18614102752,-0.7724560657498947,0.0
59062.19308543981,3.347407486052781,0.0
59062.20002985209,0.46254632359893666,0.0
59062.206974264256,3.084462541581851,0.0
59062.21391867631,2.6701540583315464,0.0
59062.220863088354,3.0397593151245816,0.0
59062.22780750041,0.5597818763034975,0.0
59062.23475191234,1.614375931057369,0.0
59062.241696324156,0.6992345341924883,0.0
59062.24864073609,2.3617890841377704,0.0
59062.255585147796,1.5253337107640672,0.0
59062.26252955949,1.5365794213539676,0.0
59062.269473971195,2.9362056621775228,0.0
59062.27641838278,3.691736420227587,0.0
59062.28336279436,5.717246908212546,0.0
59062.29030720583,5.0559767099542965,0.0
59062.2972516173,3.972363591279751,0.0
59062.30419602877,1.0960196066939711,0.0
59062.31114044012,3.647231310210868,0.0
59062.31808485136,1.7466588619929535,0.0
59062.32502926259,3.879614621679438,0.0
59062.33197367383,0.2556767455297947,0.0
59062.33891808495,3.5136471859105876,0.0
59062.345862495946,1.0762160764227622,0.0
59062.35280690707,1.0688258025185622,0.0
59062.359751317956,3.218292431450727,0.0
59062.36669572895,3.988425131076345,0.0
59062.373640139725,1.8193713650847176,0.0
59062.38058455061,1.5764878964884343,0.0
59062.38752896138,3.774261779162445,0.0
59062.394473372035,1.3928901197943249,0.0
59062.40141778269,3.4811784860052937,0.0
59062.40836219334,3.6908772967361343,0.0
59062.41530660388,2.767064679204134,0.0
59062.42225101442,4.60281604321442,0.0
59062.42919542483,4.0633314356849475,0.0
59062.436139835256,-0.25137187816294376,0.0
59062.44308424568,6.678788274947909,0.0
59062.45002865598,3.2240813575410545,0.0
59062.456973066284,-1.2324748264229246,0.0
59062.46391747647,3.0512059162764857,0.0
59062.47086188666,3.655004329284457,0.0
59062.47780629673,1.2948899269218943,0.0
59062.4847507068,4.287192887178289,0.0
59062.491695116754,2.220474796320954,0.0
59062.49863952671,2.6753582720513016,0.0
59062.50558393666,2.0249831900696136,0.0
59062.5125283465,0.6486830409171775,0.0
59062.51947275634,-1.9931131512742484,0.0
59062.52641716618,4.663935027180343,0.0
59062.533361575785,4.2236934858487185,0.0
59062.54030598551,-2.6763006944102212,0.0
59062.54725039511,-1.5472642461752133,0.0
