mjd,counts,event
59280.40938005995,10.170099685956757,0.0
59280.416324499194,1.2773065890401085,0.0
59280.423268938895,4.395519106759707,0.0
59280.43021337907,10.45681287902039,0.0
59280.43715781947,2.7165629766759594,0.0
59280.44410226034,8.917837844626774,0.0
59280.45104670144,2.5431494555377867,0.0
59280.457991143005,-0.5578146944933451,0.0
59280.46493558481,1.6746121212364642,0.0
59280.47188002707,7.221811766523388,0.0
59280.47882446981,2.3297758059070475,0.0
59280.48576891277,-2.279840097806755,0.0
59280.49271335597,3.996201444819917,0.0
59280.49965779963,9.942614576305232,0.0
59280.50660224353,1.1058003776921623,0.0
59280.513546687886,5.379138251968357,0.0
59280.52049113248,0.4085232952450042,0.0
59280.52743557754,-1.39177523740193,0.0
59280.53438002283,0.551784592704621,0.0
59280.54132446859,4.047552949275996,0.0
59280.54826891458,1.6631349052848918,0.0
59280.55521336081,4.078452605985603,0.0
59280.56215780726,6.291726407086344,0.0
59280.56910225419,6.041160249886843,0.0
59280.57604670134,6.258196449753314,0.0
59280.58299114873,6.734322350176399,0.0
59280.58993559658,7.741354166677866,0.0
59280.596880044664,6.436510990489182,0.0
59280.603824492755,5.153880069160664,0.0
59280.61076894154,7.129507979239406,0.0
59280.617713390326,4.5335572055430475,0.0
59280.62465783934,9.972140115087086,0.0
59280.63160228883,5.748047789998054,0.0
59280.63854673831,12.057729071230142,0.0
59280.64549118826,2.7571377553254024,0.0
59280.65243563844,11.914854415769014,0.0
59280.65938008885,-0.9965696548463256,0.0
59280.66632453927,10.514507384467493,0.0
59280.67326899015,15.971137173692682,0.0
59280.680213441265,0.17844974481170084,0.0
59280.68715789261,5.473631770322299,0.0
59280.69410234396,2.6368648432882082,0.0
59280.701046795766,2.664030446192328,0.0
59280.707991247575,5.74809293000294,0.0
59280.714935699856,0.6105960504361292,0.0
59280.72188015213,8.495946747593393,0.0
59280.728824604645,8.342122317797589,0.0
59280.735769057384,1.5203523053661456,0.0
59280.74271351013,9.983808377855894,0.0
59280.749657963104,9.970875153225847,0.0
59280.75660241655,5.584041134543213,0.0
59280.763546869755,11.723470880664081,0.0
59280.77049132343,7.803683507441519,0.0
59280.777435777105,1.7779409165774496,0.0
59280.78438023101,3.2782077932515676,0.0
59280.79132468515,6.433856221967744,0.0
59280.79826913929,2.263098802523814,0.0
59280.80521359367,5.6284138464441185,0.0
59280.81215804827,0.7298227388739633,0.0
59280.81910250288,5.472306639886256,0.0
59280.826046957714,0.947056717884152,0.0
59280.83299141256,-1.3927519815742926,0.0
59280.839935867625,2.0818432369457014,0.0
59280.84688032269,8.367060255771321,0.0
59280.853824778,6.124641407703336,0.0
59280.860769233535,8.082810057621998,0.0
59280.86771368908,7.196536480660654,0.0
59280.87465814461,10.289323532414812,0.0
59280.881602600384,6.444548696592051,0.0
59280.88854705615,10.492349256543662,0.0
59280.89549151216,3.9333104142312436,0.0
59280.90243596816,2.4721199664186884,0.0
59280.90938042439,-1.2541427693321339,0.0
59280.91632488063,9.309649747191202,0.0
59280.923269337094,9.735501349935532,0.0
59280.93021379357,5.8372446859219735,0.0
59280.93715825003,6.009814080575779,0.0
59280.944102706504,12.024956664258866,0.0
59280.9510471632,3.758973174764492,0.0
59280.95799162013,3.6581262279840416,0.0
59280.96493607684,5.532334200338084,0.0
59280.97188053377,5.93165541235993,0.0
59280.97882499071,3.078967341350676,0.0
59280.98576944787,-0.6859912629643077,0.0
59280.99271390504,8.422127751315543,0.0
59280.999658362205,5.6121525474716805,0.0
59281.00660281937,5.94988233471463,0.0
59281.01354727677,7.0758167119392965,0.0
59281.02049173417,2.966307003855718,0.0
59281.02743619157,1.1420654757356488,0.0
59281.03438064897,7.173708944461453,0.0
59281.04132510637,1.6792008825013909,0.0
59281.048269564,5.8393138852736115,0.0
59281.05521402164,5.383537981558163,0.0
59281.06215847927,5.724495325652242,0.0
59281.0691029369,6.185404356412079,0.0
59281.07604739477,7.5030063982866295,0.0
59281.08299185263,10.231853643909261,0.0
59281.089936310265,2.993754178142325,0.0
59281.09688076813,11.260389572145016,0.0
59281.103825226,7.186638945809733,0.0
59281.11076968409,11.296868013897068,0.0
59281.11771414196,5.006874464935919,0.0
59281.12465859982,8.203874447709353,0.0
59281.131603057926,0.3743115739150369,0.0
59281.13854751602,3.6270121931586345,0.0
59281.145491974115,4.897708950259812,0.0
59281.152436431985,9.038638451568232,0.0
59281.15938089031,4.929818151334388,0.0
59281.166325348415,5.308889025282042,0.0
59281.17326980651,8.129807826629587,0.0
59281.18021426461,7.18187331392906,0.0
59281.18715872271,3.7299583996642696,0.0
59281.194103181035,-0.24132471048400816,0.0
59281.20104763914,9.088611553970424,0.0
59281.207992097465,8.977387358142408,0.0
59281.21493655557,6.727075237473031,0.0
59281.221881013895,3.120378716489654,0.0
59281.228825472,5.729776527931762,0.0
59281.235769930325,0.958601827065678,0.0
59281.24271438843,10.26044339338145,0.0
59281.249658846755,4.999485301658694,0.0
59281.25660330508,4.654402776739204,0.0
59281.263547763185,5.762697396273609,0.0
59281.27049222151,10.969203333526309,0.0
59281.27743667985,3.461470348986154,0.0
59281.28438113794,5.656724829220508,0.0
59281.29132559628,1.8676926076551297,0.0
59281.298270054605,5.403603207806185,0.0
59281.3052145127,4.088873941134295,0.0
59281.312158971035,7.25511747920774,0.0
59281.31910342937,6.016723447552707,0.0
59281.326047887465,6.791340562822512,0.0
59281.33299234579,4.928152376666176,0.0
59281.339936803895,0.8831646224928704,0.0
59281.34688126222,8.012198365357762,0.0
59281.353825720325,9.003741953879839,0.0
59281.36077017842,3.61602365264298,0.0
59281.367714636755,1.2456964101788799,0.0
59281.37465909485,4.1879324109658,0.0
59281.381603552945,1.9678598261784828,0.0
59281.38854801105,5.581803561598676,0.0
59281.39549246914,9.406279911994446,0.0
59281.402436927245,4.420610651368605,0.0
59281.40938138534,8.922949120271127,0.0
59281.41632584344,-0.5754867827579346,0.0
59281.42327030154,4.249667100995836,0.0
59281.430214759406,9.072341291405692,0.0
59281.4371592175,9.686135717770483,0.0
59281.444103675596,3.705207418435137,0.0
59281.451048133466,3.9139525166270346,0.0
59281.45799259133,6.350923239754707,0.0
59281.46493704943,6.428721749329583,0.0
59281.47188150729,6.315489658618873,0.0
59281.47882596516,5.612837525532939,0.0
59281.48577042302,8.815755431766306,0.0
59281.492714880886,8.045255804022759,0.0
59281.49965933852,5.049740885364628,0.0
59281.506603796384,3.8207130418469006,0.0
59281.51354825402,5.110615055165269,0.0
59281.52049271188,5.404863545299463,0.0
59281.52743716952,8.5119640845016,0.0
