mjd,counts,event
59087.74975187234,1.5930021383203192,0.0
59087.75669633634,2.056833543410356,0.0
59087.76364079987,2.044052757392553,0.0
59087.77058526318,2.4969166139538634,0.0
59087.77752972624,1.098149160880939,0.0
59087.78447418885,2.2317121445654275,0.0
59087.791418651446,3.647218404150302,0.0
59087.79836311382,2.44406385680471,0.0
59087.80530757573,2.1390582874328197,0.0
59087.81225203763,1.899486919790586,0.0
59087.81919649907,4.327259217164557,0.0
59087.82614096027,4.33951068197687,0.0
59087.83308542148,3.690329484065682,0.0
59087.840029882216,1.6130752593394577,0.0
59087.84697434273,3.273301481220697,0.0
59087.853918803004,2.665020360808863,0.0
59087.86086326304,1.3407627813242042,0.0
59087.867807722854,3.323853787129737,0.0
59087.874752182426,1.7724130426009554,0.0
59087.88169664177,2.3229557001116765,0.0
59087.88864110088,2.9966629226418857,0.0
59087.89558555976,4.095083055318526,0.0
59087.9025300184,3.323276047267358,0.0
59087.909474476815,9.034712865044483,0.0
59087.916418935,1.8719792274594311,0.0
59087.92336339294,1.9783215136954087,0.0
59087.93030785066,3.250563282564498,0.0
59087.93725230813,1.9844459363204703,0.0
59087.944196765384,4.066383729205531,0.0
59087.951141222395,2.3721197275549972,0.0
59087.95808567941,2.006538092945085,0.0
59087.96503013596,1.5286641871529862,0.0
59087.97197459228,5.6295918862622365,0.0
59087.97891904836,2.830911880077592,0.0
59087.985863504444,2.7957420074258996,0.0
59087.992807960065,6.23704874356827,0.0
59087.99975241568,2.738058295283576,0.0
59088.00669687107,5.415366378063725,0.0
59088.013641326215,2.676207734938168,0.0
59088.020585780905,2.600837139637823,0.0
59088.02753023559,6.763004755140763,0.0
59088.03447469028,0.9070865701288692,0.0
59088.0414191445,2.214327068344838,0.0
59088.048363598486,2.4232879732406944,0.0
59088.05530805248,3.171361016093504,0.0
59088.06225250623,3.608396853460003,0.0
59088.06919695952,1.7665635069091292,0.0
59088.07614141281,3.5956366908095045,0.0
59088.0830858661,1.3070431954191613,0.0
59088.09003031893,2.8155371655177324,0.0
59088.09697477151,3.130499187529632,0.0
59088.10391922411,3.9071088751606458,0.0
59088.11086367646,2.8627246586299897,0.0
59088.11780812859,2.792224048764937,0.0
59088.12475258048,3.579012026417956,0.0
59088.131697032375,4.208268444139112,0.0
59088.13864148404,2.044227752123159,0.0
59088.14558593523,3.1656501843294933,0.0
59088.15253038666,2.409959318613283,0.0
59088.159474837616,5.868335762968129,0.0
59088.16641928858,2.249025983338222,0.0
59088.17336373907,2.159585001923719,0.0
59088.18030818957,1.8409002562657601,0.0
59088.18725264007,2.6150525687324926,0.0
59088.194197090095,2.8754939393752297,0.0
59088.20114154013,2.6975685973745414,0.0
59088.20808598992,4.002247490868511,0.0
59088.21503043972,2.841881027244626,0.0
59088.22197488905,4.359202504549157,0.0
59088.228919338384,1.8861043026772648,0.0
59088.23586378748,3.9312248146659674,0.0
59088.24280823658,5.749622995049677,0.0
59088.24975268544,1.167646983271959,0.0
59088.25669713408,8.046250049864188,0.0
59088.26364158248,1.0307872271925402,0.0
59088.27058603088,2.1129320434611363,0.0
59088.27753047905,2.3834976380567134,0.0
59088.28447492698,3.148875888862321,0.0
59088.29141937492,2.5613121305198607,0.0
59088.298363822614,3.0518757880748657,0.0
59088.305308270086,3.0660696546323987,0.0
59088.31225271756,4.898461768676821,0.0
59088.31919716479,1.3855288603947291,0.0
