mjd,counts,event
59061.363304397135,4.020460649775476,0.0
59061.370249049,6.341184949101601,0.0
59061.377193700406,6.444083864635202,0.0
59061.39802765135,4.2647781032981245,0.0
59061.404972300414,10.199520619355983,0.0
59061.41191694949,5.096574966901593,0.0
59061.42580624623,5.234391026515138,0.0
59061.43275089391,6.618621416250106,0.0
59061.43969554159,2.1789027885293484,0.0
59061.446640188326,5.457240108711998,0.0
59061.45358483507,5.193391006284366,0.0
59061.46052948135,4.200407734414579,0.0
59061.46747412716,6.312350079724447,0.0
59061.47441877251,5.101814348947557,0.0
59061.48136341739,6.128441266172082,0.0
59061.48830806227,10.071146934612067,0.0
59061.495252706685,6.370515070686219,0.0
59061.50219735063,9.18636047087851,0.0
59061.50914199412,4.250524146463679,0.0
59061.5160866376,6.196489386575814,0.0
59061.52303128062,7.901710203265718,0.0
59061.52997592317,4.090614809221238,0.0
59061.53692056526,10.679282543960053,0.0
59061.54386520735,7.2742858652888325,0.0
59061.550809848966,6.850213318991854,0.0
59061.55775449059,6.546520899029022,0.0
59061.56469913174,4.179002546867538,0.0
59061.57164377243,7.863214443969406,0.0
59061.57858841266,8.139880563845729,0.0
59061.58553305288,6.018596670238601,0.0
59061.592477693106,5.697112924895963,0.0
59061.5994223324,5.711357763804169,0.0
59061.606366972155,8.750122590535907,0.0
59061.613311610985,2.9936485923029656,0.0
59061.620256249815,3.504505396779842,0.0
59061.62720088817,5.081718058369086,0.0
59061.634145526536,7.744419486425213,0.0
59061.6410901649,5.854030484448369,0.0
59061.648034802325,11.137268489353932,0.0
59061.65497943976,10.162892140733186,0.0
59061.66192407719,6.113122857348088,0.0
59061.66886871415,8.526174322193528,0.0
59061.67581335112,7.806619375308378,0.0
59061.68275798762,4.54708418872866,0.0
59061.68970262365,6.77476469752688,0.0
59061.69664725968,6.619735355991425,0.0
59061.70359189572,4.766519599303187,0.0
59061.71053653128,5.239957905262497,0.0
59061.717481166386,6.236807694368384,0.0
59061.72442580148,5.45992064606687,0.0
59061.73137043659,7.291149025456573,0.0
59061.73831507123,4.0277379338183845,0.0
59061.74525970586,2.857317609653887,0.0
59061.75220434003,8.071933184519192,0.0
59061.759148974204,6.592766560879529,0.0
59061.766093607905,5.758797303386964,0.0
59061.77303824161,4.42555734684093,0.0
59061.77998287532,8.659307628954945,0.0
59061.786927508554,3.298304971777342,0.0
59061.79387214133,6.77860482683116,0.0
59061.800816774106,7.955784843842328,0.0
59061.807761406875,6.99414238513812,0.0
59061.814706039186,6.071699954107721,0.0
59061.821650671496,8.260189980339655,0.0
59061.8285953038,5.410311235130708,0.0
59061.835539935644,4.845524268604656,0.0
59061.84248456749,2.940729258391758,0.0
59061.84942919886,6.049904118138489,0.0
59061.85637383024,7.864862263006895,0.0
59061.86331846115,5.08155414908085,0.0
59061.870263092525,4.713672446950165,0.0
59061.87720772297,7.679987621455337,0.0
59061.88415235389,6.161041042302314,0.0
59061.89109698433,8.6704133876547,0.0
59061.898041614775,7.70065005740085,0.0
59061.90498624476,8.465670240020929,0.0
59061.91193087473,3.9152489392664545,0.0
59061.91887550425,6.745612138142348,0.0
