mjd,counts,event
59115.394441707176,2.4414613391087308,0.0
59115.40138614491,1.6049035661311106,0.0
59115.40833058253,0.2675655386540451,0.0
59115.415275020154,1.3219658325940795,0.0
59115.42221945754,-3.3274488727852667,0.0
59115.42916389481,-2.307054467382952,0.0
59115.44999720582,-0.8086837931382174,0.0
59115.456941642624,-2.9774450850389735,0.0
59115.47083051577,-0.49656502935763647,0.0
59115.47777495211,1.2472495159185566,0.0
59115.484719388456,-3.1735586745448168,0.0
59115.49166382456,-3.511397844840916,0.0
59115.498608260554,1.824598160482945,0.0
59115.50555269643,-1.2592560962732997,0.0
59115.512497132186,-2.317180642276864,0.0
59115.51944156783,1.4699394907104812,0.0
59115.52638600336,0.6795685006347618,0.0
59115.53333043865,-3.4372954942209564,0.0
59115.54027487394,1.2985884738282605,0.0
59115.54721930912,-0.48527227051022187,0.0
59115.55416374406,0.5193165736404759,0.0
59115.56110817889,0.20450864982420214,0.0
59115.5680526136,-1.4977928967479874,0.0
59115.574997048316,-4.125446530410033,0.0
59115.58194148279,1.5991594336774664,0.0
59115.588885917154,-0.3734965148136248,0.0
59115.59583035128,-4.2885037401922705,0.0
59115.60277478541,-0.9056074673631834,0.0
59115.60971921942,0.4161524158410249,0.0
59115.6166636532,-1.1592077837455024,0.0
59115.623608086986,-0.27870272596368867,0.0
59115.63055252053,-1.599333416482153,0.0
59115.63749695408,3.1976347626059036,0.0
59115.64444138739,1.1236662661094743,0.0
59115.65138582059,2.3731447976333477,0.0
59115.65833025367,-0.43453293467134824,0.0
59115.66527468663,0.4858541408411928,0.0
59115.672219119486,-5.059186462153172,0.0
59115.67916355222,2.5217563115694452,0.0
59115.68610798483,-0.3472678452801018,0.0
59115.69305241733,-0.8303152420318252,0.0
59115.69999684971,0.23002005815368376,0.0
59115.70694128186,-0.313595173977094,0.0
59115.71388571401,-2.6623031712769882,0.0
59115.72083014593,-0.5803181638121352,0.0
59115.72777457785,-0.45226350319467556,0.0
59115.73471900953,-2.105835991227446,0.0
59115.741663441215,0.05305861113584576,0.0
59115.748607872665,0.09235411598772425,0.0
59115.755552304116,0.4701732924892219,0.0
59115.76249673533,0.29120951383514737,0.0
59115.76944116644,-2.193636103848878,0.0
59115.776385597426,1.4813888682607876,0.0
59115.78333002841,-0.39984937597769377,0.0
59115.79027445916,-2.9225899975643355,0.0
59115.7972188898,1.44426053515305,0.0
59115.80416332032,-1.32937227113641,0.0
59115.81110775072,2.424925876746099,0.0
59115.81805218113,-0.29039247780260363,0.0
59115.8249966113,-0.7631132568531467,0.0
59115.83194104135,-0.20412069906576752,0.0
59115.83888547129,-1.2549122421669292,0.0
59115.84582990111,2.502947749953781,0.0
59115.85277433082,-3.7047792295979765,0.0
