mjd,counts,event
59144.016845262566,6.15397112737337,0.0
59144.02378977349,5.753937651813608,0.0
59144.03073428453,3.8916209577071523,0.0
59144.03767879558,2.605666200720109,0.0
59144.04462330668,5.268639941592274,0.0
59144.05156781784,2.020286106096844,0.0
59144.05851232906,10.280076021985483,0.0
59144.06545684033,8.4405031498033,0.0
59144.072401351616,4.910011537740523,0.0
59144.07934586295,5.963797097515279,0.0
59144.08629037434,0.4786497188862118,0.0
59144.09323488573,4.4806429647989265,0.0
59144.1140684202,2.5663483147081,0.0
59144.12101293177,1.7625768553624468,0.0
59144.127957443394,5.481757077934332,0.0
59144.13490195502,0.49699979455310306,0.0
59144.1418464667,7.553628779524449,0.0
59144.14879097844,-0.39066875951500357,0.0
59144.15573549019,6.170056057823068,0.0
59144.16268000193,4.934919055983009,0.0
59144.16962451373,5.66873921920358,0.0
59144.176569025585,13.123499087580107,0.0
59144.18351353744,1.505637132741739,0.0
59144.1904580493,6.357784787683708,0.0
59144.197402561214,-2.2482667439195154,0.0
59144.204347073195,14.581135122305021,0.0
59144.21129158517,-1.8010298402256382,0.0
59144.21823609714,-0.2895957641532245,0.0
59144.22518060917,8.034425439869583,0.0
59144.232125121205,9.326431195469997,0.0
59144.2390696333,5.156843254067027,0.0
59144.24601414539,12.521988938580664,0.0
59144.25295865748,5.985536925947315,0.0
59144.25990316963,4.631886622211029,0.0
59144.266847681836,4.989273256815946,0.0
59144.273792193984,2.2154195542506345,0.0
59144.28073670619,5.536273244767236,0.0
59144.287681218404,2.0974711327554347,0.0
59144.29462573067,3.018085049802523,0.0
59144.30157024293,6.202055848687429,0.0
59144.3085147552,3.9557202043148108,0.0
59144.31545926752,8.023440318472403,0.0
59144.322403779785,5.870049355710771,0.0
59144.329348292114,9.06456041283841,0.0
59144.336292804495,8.645309217246206,0.0
59144.34323731682,6.282719980358807,0.0
59144.3501818292,3.1744349334117006,0.0
59144.35712634164,4.840019741354856,0.0
59144.36407085402,5.351844157223656,0.0
59144.371015366465,2.2863328039290387,0.0
59144.377959878904,7.2812994046292765,0.0
59144.38490439134,7.997840559613443,0.0
59144.39184890378,2.9440278409387184,0.0
59144.39879341628,-0.8481785842131284,0.0
59144.405737928726,1.7755926825140698,0.0
59144.41268244122,9.322259532742546,0.0
59144.41962695372,10.171037612147959,0.0
59144.426571466276,3.5771854994089534,0.0
59144.43351597877,3.4319841862627305,0.0
59144.44046049133,-0.028727089442099007,0.0
59144.447405003884,4.719627616972662,0.0
59144.45434951645,-0.3530648365063387,0.0
59144.461294029,4.995564171786194,0.0
59144.46823854156,6.985108832124048,0.0
59144.47518305417,2.6493883949165262,0.0
59144.48212756673,11.107870100688782,0.0
59144.48907207935,0.10602999903024113,0.0
59144.49601659196,4.87700225146454,0.0
59144.502961104576,12.426444017672594,0.0
59144.50990561719,8.316964751548522,0.0
59144.5168501298,10.133105518801743,0.0
59144.52379464242,12.545328669440345,0.0
59144.530739155096,6.786436524556564,0.0
59144.53768366771,0.6986251093015508,0.0
59144.54462818038,2.5064785266732406,0.0
59144.551572692995,-0.45795617094783214,0.0
59144.55851720567,8.40838200472124,0.0
59144.56546171834,6.099636711833593,0.0
59144.57240623102,5.002664841910075,0.0
59144.57935074369,5.018683610225162,0.0
59144.58629525636,9.064055542259267,0.0
59144.593239769034,0.61789733458393,0.0
59144.600184281706,3.1126219015634558,0.0
59144.607128794436,9.398402631780694,0.0
59144.61407330711,7.445249949975539,0.0
59144.62101781979,12.019908583642058,0.0
59144.62796233252,10.54675011379557,0.0
59144.63490684519,11.10741331149586,0.0
59144.64185135786,10.3364474307097,0.0
59144.64879587059,11.014066128660193,0.0
59144.65574038326,8.788503325014492,0.0
59144.662684896,8.760880771991722,0.0
59144.66962940873,8.396403048301242,0.0
59144.6765739214,3.2767527303962396,0.0
59144.68351843413,2.6746169707439273,0.0
59144.690462946804,5.905918822198058,0.0
59144.697407459535,8.92946441006281,0.0
59144.70435197227,8.076473562851673,0.0
59144.711296484944,4.234099017052339,0.0
