subject_ids,Transient,Asteroid,Variable star,Junk,Weird thing/Not sure,filename,aggregated_tags
105785738,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec31_cam4_ccd4_cut3_object3289_event1of1.png,transient
105785751,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd4_cut8_object529_event18of19.png,
105785763,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd3_cut3_object4088_event1of1.png,
105785789,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd1_cut13_object3537_event1of2.png,flare
105785810,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd2_cut8_object2282_event1of1.png,flare
105785811,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut9_object1936_event1of1.png,
105785812,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd4_cut8_object1022_event1of1.png,
105785828,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut4_object2916_event1of1.png,
105785835,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd2_cut16_object3105_event2of3.png,
105785885,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd4_cut13_object338_event1of2.png,
105785891,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec35_cam3_ccd4_cut16_object2755_event1of1.png,
105785894,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd3_cut7_object2175_event1of1.png,
105785907,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd2_cut2_object893_event2of2.png,burst
105785912,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd1_cut4_object5330_event1of1.png,
105785942,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd3_cut2_object3567_event1of1.png,burst
105785965,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd3_cut5_object2667_event1of1.png,flare
105785968,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd1_cut3_object3049_event1of1.png,
105785980,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd2_cut2_object3886_event1of1.png,
105785983,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd1_cut6_object3352_event1of1.png,
105785984,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd1_cut16_object5380_event1of1.png,
105785989,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd3_cut3_object2200_event1of2.png,
105786000,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut8_object2196_event1of1.png,
105786021,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut4_object2973_event1of1.png,
105786024,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd1_cut5_object2310_event1of1.png,burst
105786029,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd4_cut3_object2804_event1of1.png,
105786031,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut8_object4097_event1of1.png,possible-transient
105786037,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd4_cut5_object806_event1of1.png,
105786043,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd2_cut2_object2898_event1of1.png,
105786050,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd2_cut14_object3072_event1of1.png,
105786061,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd1_cut8_object3195_event1of1.png,
105786066,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd2_cut11_object5786_event1of1.png,
105786090,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd1_cut10_object4222_event1of1.png,
105786106,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec31_cam3_ccd2_cut10_object1544_event1of2.png,transient
105786110,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut5_object439_event10of15.png,
105786111,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd2_cut14_object2958_event1of1.png,
105786115,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd2_cut11_object4889_event1of1.png,
105786117,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut14_object4639_event1of2.png,
105786125,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut16_object4492_event1of1.png,
105786137,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd2_cut7_object6517_event1of1.png,
105786146,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd4_cut14_object7414_event1of1.png,
105786165,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec29_cam4_ccd4_cut6_object577_event1of1.png,
105786168,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd4_cut5_object3041_event1of1.png,
105786173,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd4_cut11_object6451_event1of1.png,burst
105786183,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut4_object4179_event1of1.png,
105786196,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd1_cut15_object743_event1of1.png,
105786199,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd4_cut11_object4577_event1of1.png,
105786200,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec35_cam4_ccd2_cut16_object4942_event1of1.png,
105786203,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut3_object1547_event2of4.png,
105786204,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd2_cut3_object3982_event1of1.png,
105786207,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd2_cut12_object5404_event1of1.png,
105786228,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd3_cut3_object1653_event1of1.png,"transient, burst"
105786238,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd4_cut11_object3163_event1of2.png,
105786245,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd1_cut13_object212_event29of29.png,
105786256,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut12_object2423_event1of1.png,
105786263,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd3_cut3_object2588_event4of4.png,
105786267,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd3_cut3_object368_event1of1.png,
105786275,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd3_cut15_object9678_event1of1.png,
105786288,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd3_cut6_object6936_event1of1.png,
105786289,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd1_cut6_object806_event1of1.png,
105786290,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut8_object140_event1of2.png,
105786294,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec35_cam3_ccd1_cut10_object1391_event1of1.png,
105786297,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut8_object2359_event1of1.png,"transient, burst, flare"
105786310,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd1_cut6_object758_event1of1.png,
105786337,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd1_cut9_object2180_event1of1.png,
105786360,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd3_cut7_object574_event1of3.png,
105786364,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut12_object589_event2of3.png,
105786369,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd2_cut16_object2037_event1of1.png,
105786373,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd2_cut12_object3337_event1of1.png,
105786377,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd3_cut13_object715_event1of2.png,
105786381,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd1_cut13_object3003_event1of1.png,
105786400,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec30_cam3_ccd3_cut13_object5951_event1of1.png,
105786404,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd2_cut10_object1327_event1of1.png,
105786406,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd1_cut15_object4253_event1of1.png,
105786414,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd3_cut4_object4885_event1of1.png,
105786431,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd3_cut4_object1112_event1of1.png,
105786450,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd1_cut9_object5303_event1of1.png,
105786464,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd4_cut9_object4642_event1of1.png,
105786477,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec31_cam4_ccd4_cut16_object594_event1of1.png,
105786480,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd4_cut9_object1037_event4of4.png,
105786481,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd3_cut4_object1931_event1of1.png,
105786502,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec29_cam4_ccd3_cut7_object2261_event1of1.png,
105786503,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd1_cut16_object2940_event1of1.png,
105786507,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,Sec31_cam3_ccd4_cut11_object2571_event1of1.png,
105786513,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd2_cut11_object4906_event1of4.png,
105786535,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd4_cut5_object4320_event1of1.png,
105786536,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut10_object447_event3of9.png,
105786564,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd4_cut3_object2479_event1of1.png,
105786574,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd3_cut13_object973_event1of1.png,burst
105786587,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd3_cut7_object1558_event1of1.png,
105786595,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd3_cut5_object1341_event1of1.png,
105786596,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd2_cut16_object3972_event1of1.png,
105786602,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd4_cut12_object5193_event1of2.png,
105786604,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd3_cut16_object294_event1of1.png,
105786608,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd3_cut6_object5000_event1of1.png,
105786613,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd4_cut3_object2110_event1of1.png,
105786616,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut8_object3050_event1of1.png,
105786620,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd1_cut13_object8067_event1of2.png,
105786657,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut10_object3066_event1of1.png,
105786670,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd1_cut10_object2912_event1of2.png,burst
105786671,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,Sec35_cam4_ccd1_cut6_object278_event3of9.png,
105786679,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut12_object980_event3of4.png,
105786686,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut15_object2464_event2of2.png,
105786688,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec31_cam3_ccd2_cut6_object2936_event1of2.png,
105786702,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut3_object857_event1of1.png,
105786718,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd2_cut16_object166_event1of4.png,
105786720,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd3_cut10_object1277_event1of2.png,
105786722,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd3_cut6_object1888_event2of3.png,
105786727,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd4_cut10_object4459_event1of1.png,flare
105786729,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd3_cut5_object4852_event1of1.png,
105786735,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut12_object4934_event1of1.png,
105786736,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd4_cut4_object2690_event1of1.png,
105786739,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec28_cam4_ccd4_cut11_object6581_event1of1.png,
105786740,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd2_cut15_object7768_event1of1.png,
105786746,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut4_object529_event1of1.png,
105786747,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd3_cut14_object5272_event2of2.png,
105786789,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd3_cut2_object4885_event1of1.png,
105786790,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd3_cut4_object2897_event1of1.png,
105786795,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd3_cut10_object81_event22of24.png,
105786809,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd2_cut10_object4574_event1of1.png,
105786815,0.875,0.0,0.0,0.125,0.0,Sec29_cam4_ccd4_cut11_object2972_event1of2.png,
105786822,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut8_object2062_event1of1.png,burst
105786826,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd4_cut7_object6504_event1of1.png,"burst, flare"
105786837,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd3_cut4_object1451_event1of2.png,flare
105786846,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut4_object1739_event1of1.png,
105786848,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut6_object865_event1of1.png,
105786852,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut15_object2653_event11of15.png,
105786861,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd4_cut7_object4879_event1of1.png,
105786869,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd2_cut9_object5723_event1of1.png,
105786873,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd2_cut16_object4485_event1of1.png,
105786876,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd2_cut6_object805_event1of1.png,
105786884,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd3_cut5_object3626_event1of1.png,
105786891,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut5_object1223_event1of1.png,
105786892,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd3_cut6_object5256_event1of1.png,
105786895,1.0,0.0,0.0,0.0,0.0,Sec28_cam3_ccd2_cut15_object3186_event1of2.png,
105786917,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd4_cut3_object1067_event1of2.png,
105786923,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec35_cam3_ccd3_cut9_object4770_event4of5.png,
105786949,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut11_object4692_event1of1.png,
105786966,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd4_cut13_object7267_event1of1.png,
105786974,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd4_cut8_object3529_event1of1.png,
105786979,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd1_cut16_object1891_event1of2.png,
105786982,1.0,0.0,0.0,0.0,0.0,Sec28_cam3_ccd2_cut3_object2469_event2of3.png,
105786989,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd2_cut5_object2679_event1of1.png,
105786996,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd3_cut11_object3624_event1of1.png,
105786999,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd2_cut9_object2878_event1of1.png,
105787008,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd4_cut3_object1449_event1of1.png,
105787030,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd1_cut6_object2798_event1of1.png,
105787033,1.0,0.0,0.0,0.0,0.0,Sec28_cam3_ccd3_cut7_object3865_event2of2.png,
105787036,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut15_object3613_event2of2.png,
105787038,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd2_cut5_object2571_event1of1.png,
105787053,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec35_cam4_ccd2_cut12_object4254_event1of2.png,
105787054,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd1_cut13_object1565_event2of2.png,
105787058,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd2_cut10_object2505_event3of5.png,flare
105787069,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd1_cut6_object279_event4of4.png,flare
105787075,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd4_cut14_object4930_event1of1.png,
105787081,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd4_cut4_object2645_event2of6.png,"burst, flare"
105787087,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut12_object2410_event1of1.png,
105787089,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd2_cut14_object3078_event1of1.png,
105787094,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd1_cut3_object2717_event1of1.png,
105787097,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut9_object1395_event1of2.png,
105787116,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd2_cut13_object6768_event1of1.png,
105787117,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd2_cut14_object3251_event1of1.png,
105787124,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut7_object1407_event1of1.png,
105787131,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut8_object1716_event1of1.png,
105787134,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd3_cut6_object2142_event1of1.png,"flare, burst"
105787146,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd1_cut11_object372_event1of1.png,
105787154,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd1_cut8_object1312_event1of1.png,
105787165,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut4_object1704_event1of1.png,
105787177,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd4_cut15_object1008_event1of1.png,
105787179,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd1_cut8_object1854_event1of1.png,flare
105787186,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd4_cut10_object2180_event1of1.png,
105787193,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut12_object982_event1of1.png,
105787198,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd2_cut12_object4851_event1of1.png,
105787199,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd1_cut2_object592_event2of2.png,
105787205,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd4_cut13_object1376_event1of1.png,
105787215,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd4_cut15_object1821_event1of1.png,
105787223,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd3_cut14_object4305_event2of3.png,"burst, flare"
105787249,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut7_object1725_event1of1.png,
105787256,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut2_object4104_event1of1.png,burst
105787258,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd4_cut7_object1326_event1of2.png,
105787261,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd4_cut11_object1495_event1of1.png,
105787270,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut8_object1695_event1of1.png,
105787275,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd3_cut10_object5503_event1of1.png,
105787290,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd1_cut3_object2398_event1of1.png,
105787303,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd2_cut6_object429_event1of2.png,
105787311,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd4_cut4_object2304_event2of2.png,
105787314,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd4_cut13_object7372_event1of1.png,
105787319,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd2_cut5_object3897_event1of2.png,
105787323,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut12_object2311_event8of19.png,
105787337,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut11_object1871_event1of1.png,
105787348,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd3_cut5_object2754_event1of1.png,"burst, flare"
105787362,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd3_cut6_object1710_event1of6.png,
105787366,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd1_cut15_object1206_event2of2.png,
105787371,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut8_object1855_event2of2.png,
105787381,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd2_cut2_object1150_event1of1.png,
105787410,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd3_cut4_object2488_event1of1.png,
105787425,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut6_object1702_event1of2.png,burst
105787426,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd1_cut7_object5943_event1of1.png,
105787445,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd3_cut5_object3840_event1of1.png,
105787446,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd4_cut15_object708_event2of2.png,
105787463,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut12_object2523_event1of1.png,
105787475,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut14_object5740_event1of1.png,
105787477,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd1_cut14_object3856_event1of2.png,flare
105787485,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd1_cut4_object480_event1of1.png,
105787502,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd2_cut9_object2203_event1of1.png,
105787521,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec29_cam4_ccd4_cut3_object1176_event1of5.png,flare
105787531,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd3_cut6_object3080_event1of8.png,
105787534,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut8_object2096_event1of1.png,
105787541,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut16_object4930_event1of1.png,
105787547,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd2_cut6_object2737_event1of1.png,
105787555,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut10_object1392_event1of2.png,
105787561,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd2_cut9_object2290_event1of1.png,
105787562,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut6_object4163_event1of1.png,
105787579,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec28_cam3_ccd3_cut15_object1827_event1of1.png,
105787602,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd4_cut9_object1590_event1of1.png,
105787605,1.0,0.0,0.0,0.0,0.0,Sec28_cam3_ccd1_cut16_object3998_event1of1.png,
105787628,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd2_cut14_object3384_event1of1.png,
105787635,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd2_cut7_object5406_event1of1.png,
105787642,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd1_cut7_object666_event1of13.png,
105787645,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut2_object3771_event1of1.png,
105787647,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd1_cut12_object2883_event1of1.png,flare
105787648,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut6_object3659_event1of1.png,
105787650,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd1_cut14_object2135_event1of1.png,
105787663,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec30_cam3_ccd2_cut15_object4659_event1of1.png,
105787667,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd3_cut16_object2543_event2of3.png,
105787669,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec29_cam4_ccd3_cut4_object1591_event3of3.png,"burst, flare"
105787684,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd4_cut12_object4032_event1of1.png,"flare, burst"
105787686,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd1_cut13_object1985_event1of1.png,
105787687,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec30_cam3_ccd1_cut4_object1201_event1of1.png,
105787705,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd3_cut16_object1705_event2of4.png,
105787709,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd1_cut7_object3148_event1of1.png,
105787724,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd1_cut15_object7237_event1of1.png,
105787764,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd1_cut10_object4021_event1of1.png,
105787779,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd3_cut10_object1518_event2of6.png,
105787783,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut4_object1436_event1of1.png,
105787798,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut13_object3412_event1of1.png,
105787807,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd2_cut3_object2440_event1of1.png,
105787809,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut16_object3590_event3of3.png,
105787832,1.0,0.0,0.0,0.0,0.0,Sec28_cam3_ccd4_cut7_object5785_event1of2.png,
105787841,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd1_cut6_object1244_event1of1.png,
105787907,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd2_cut16_object3528_event1of1.png,
105787911,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,Sec30_cam3_ccd1_cut13_object269_event2of23.png,
105787914,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut3_object2782_event16of18.png,burst
105787920,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd3_cut10_object1574_event1of1.png,
105787944,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec31_cam4_ccd4_cut5_object830_event1of1.png,flare
105787953,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut9_object438_event2of25.png,
105787971,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut10_object4077_event1of1.png,
105787993,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut2_object3987_event1of1.png,
105788000,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd2_cut12_object4566_event3of4.png,
105788013,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec29_cam3_ccd2_cut7_object8_event1of1.png,
105788020,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd4_cut7_object4066_event1of2.png,
105788029,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd3_cut6_object788_event1of2.png,
105788046,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd2_cut6_object2470_event1of2.png,
